Estacion,latitud,longitud,Fecha,Periodo,SO2,H2S,NO,NO2,NOX,O3,PM10,PM25,BEN,TOL,MXIL,Dir_Aire,Vel,Tmp,HR,PRB,RS,LL
12,43.520957,-5.690707,9/26/2021,6,4,1.299999952,4,17,23,11,38,8,0.300000012,0.5,0.600000024,255,2.160000086,15.80000019,100,1016,34,0
12,43.520957,-5.690707,9/26/2021,5,3,1.100000024,1,13,13,15,20,8,0.100000001,0.200000003,0.300000012,261,2.289999962,15.80000019,100,1015,34,0
12,43.520957,-5.690707,9/26/2021,4,4,1.399999976,1,18,19,13,31,8,0.100000001,0.100000001,0.100000001,264,1.809999943,15.69999981,100,1015,35,0
12,43.520957,-5.690707,9/26/2021,3,4,1.5,1,18,19,13,76,9,0.100000001,0.100000001,0.100000001,263,1.440000057,15.30000019,100,1015,34,0
12,43.520957,-5.690707,9/26/2021,2,4,1.399999976,1,18,17,17,51,10,0.100000001,0.100000001,0.200000003,265,1.039999962,15.60000038,100,1015,34,0
12,43.520957,-5.690707,9/26/2021,1,4,1.299999952,1,15,14,24,30,9,0.100000001,0.100000001,0.100000001,264,1.029999971,15.60000038,100,1015,34,0
12,43.520957,-5.690707,9/25/2021,24,3,1.399999976,1,17,17,26,105,12,0.100000001,0.100000001,0.100000001,256,1.019999981,15.80000019,100,1015,35,0
12,43.520957,-5.690707,9/25/2021,23,3,0.899999976,1,17,17,33,80,7,0.100000001,0.100000001,0.100000001,246,1.100000024,16.20000076,100,1014,35,0
12,43.520957,-5.690707,9/25/2021,22,2,0.899999976,1,9,9,48,19,6,0.100000001,0.100000001,0.600000024,266,1.200000048,16.29999924,100,1014,35,0
12,43.520957,-5.690707,9/25/2021,21,2,1,1,14,15,44,41,9,0.100000001,0.100000001,0.400000006,264,1.289999962,16.39999962,100,1014,37,0
12,43.520957,-5.690707,9/25/2021,20,2,1,2,23,25,35,23,14,0.100000001,0.100000001,0.300000012,238,1.179999948,17.5,100,1013,40,0.400000006
12,43.520957,-5.690707,9/25/2021,19,2,1,1,9,10,57,21,12,0.100000001,0.100000001,0.300000012,242,1.74000001,18,97,1013,41,1.200000048
12,43.520957,-5.690707,9/25/2021,18,2,1,1,7,7,74,18,11,0.100000001,0.200000003,0.100000001,19,1.029999971,19.10000038,86,1012,45,0.200000003
12,43.520957,-5.690707,9/25/2021,17,3,1.299999952,1,10,10,73,27,10,0.100000001,0.200000003,0.300000012,48,1.00999999,19.79999924,83,1012,78,0
12,43.520957,-5.690707,9/25/2021,16,4,1.399999976,2,13,14,68,23,12,0.100000001,0.200000003,0.200000003,67,1.840000033,20.5,81,1011,170,0
12,43.520957,-5.690707,9/25/2021,15,6,1.5,2,7,8,71,9,6,0.100000001,0.100000001,0.200000003,274,1.440000057,20.79999924,78,1011,156,0
12,43.520957,-5.690707,9/25/2021,14,5,1.700000048,1,6,6,74,8,8,0.100000001,0.200000003,0.200000003,296,1.679999948,21.10000038,76,1011,230,0
12,43.520957,-5.690707,9/25/2021,13,5,1.899999976,1,5,5,74,10,13,0.100000001,0.100000001,0.200000003,287,2.519999981,20.89999962,76,1011,177,0
12,43.520957,-5.690707,9/25/2021,12,5,1.799999952,1,7,7,71,7,6,0.100000001,0.100000001,0.200000003,324,3.680000067,22,68,1011,310,0
12,43.520957,-5.690707,9/25/2021,11,7,2.299999952,11,17,34,35,47,10,0.100000001,0.100000001,0.5,153,1.049999952,21.29999924,82,1011,442,0
12,43.520957,-5.690707,9/25/2021,10,5,2.200000048,12,18,36,11,79,13,0.100000001,0.100000001,0.600000024,251,1.080000043,18.20000076,98,1011,148,0
12,43.520957,-5.690707,9/25/2021,9,5,2.099999905,12,18,36,9,54,8,0.100000001,0.100000001,0.200000003,269,1.480000019,17.20000076,100,1010,84,0
12,43.520957,-5.690707,9/25/2021,8,5,2.299999952,12,19,37,6,104,22,0.100000001,0.100000001,0.100000001,226,1,16.89999962,100,1010,86,0
12,43.520957,-5.690707,9/25/2021,7,4,1.799999952,6,21,30,6,75,11,0.100000001,0.100000001,0.100000001,263,1.590000033,16,100,1010,46,0
12,43.520957,-5.690707,9/25/2021,6,3,1.5,2,17,21,9,34,8,0.100000001,0.100000001,0.300000012,250,1.5,15.80000019,100,1009,36,0
12,43.520957,-5.690707,9/25/2021,5,3,1.600000024,2,13,16,7,73,13,0.100000001,0.100000001,0.100000001,252,1.419999957,15.5,100,1009,39,0
